ContractReference;EconomicActivity 
9195663010001;PARTIC
919573;PARTIC
91959071003;PARTIC
919618;PARTIC
919760;PARTIC
919779571001;PARTIC
918859;PARTIC
918904;PARTIC
91893;NULL
919102;PARTIC
9192243010001;PARTIC
9192415810001;PARTIC
919244;PARTIC
919947;PARTIC
91997771003;PARTIC
920005;PARTIC
9200964910001;PARTIC
9201154210001;PARTIC
9201253910001;PARTIC
920147;PARTIC
919794071001;PARTIC
919805;PARTIC
919830871003;PARTIC
919867171002;PARTIC
9199221510001;PARTIC
919928171001;PARTIC
920663;PARTIC
920676171001;PARTIC
920690610001;PARTIC
9207133710001;PARTIC
920202371003;PARTIC
9202214210001;PARTIC
920289;PARTIC
920334;PARTIC
92036515001;AGRIC
9203974010001;PARTIC
9203986110001;PARTIC
920476;PARTIC
920476771001;PARTIC
920521;PARTIC
9206307510001;PARTIC
92063171005;PARTIC
920992;PARTIC
921048;PARTIC
921190;PARTIC
921235;PARTIC
92124171005;PARTIC
92075271004;PARTIC
9207979710001;PARTIC
920812671001;PARTIC
920850;PARTIC
92087371004;PARTIC
9208930315002;PARTIC
92091;PARTIC
9209678610001;PARTIC
921751;PARTIC
92187071002;PARTIC
9218825210001;PARTIC
921893;PARTIC
9219238110001;PARTIC
921938;PARTIC
922091;PARTIC
9213035010001;PARTIC
9213258610001;PARTIC
92136;PARTIC
92136271002;PARTIC
921377;PARTIC
922136;PARTIC
9214007410001;PARTIC
921422;PARTIC
9221867910001;PARTIC
921564;PARTIC
921609;PARTIC
9216282210001;PARTIC
921663070001;PARTIC
921663071001;PARTIC
922474771003;PARTIC
9224988810001;PARTIC
92250471002;PARTIC
922510;PARTIC
9226340210001;PARTIC
9226490710001;PARTIC
922652;PARTIC
922674171001;PARTIC
9227049810001;PARTIC
92278;PARTIC
922278;PARTIC
922323;PARTIC
922324210001;PARTIC
9224466110001;PARTIC
923308710001;PARTIC
9233537210001;PARTIC
923366;PARTIC
923411;PARTIC
9234762210001;PARTIC
92347715001;PARTIC
923553;PARTIC
923585510001;PARTIC
922794;PARTIC
9228350310001;PARTIC
922839;PARTIC
9229035710001;PARTIC
922981;PARTIC
923037;PARTIC
923179;PARTIC
9232180510001;PARTIC
923224;PARTIC
92323;NULL
924080;PARTIC
92408771003;PARTIC
924125;PARTIC
9241709010001;PARTIC
92423271004;PARTIC
924267;PARTIC
92362271004;PARTIC
923695;PARTIC
923740;PARTIC
923882;PARTIC
923927;PARTIC
9240575910001;PARTIC
9240700310001;PARTIC
924454;PARTIC
924458215001;PARTIC
924596;PARTIC
92461971002;PARTIC
924641;PARTIC
924312;PARTIC
9243621810001;PARTIC
92465;PARTIC
924783;PARTIC
925026;PARTIC
925168;PARTIC
925213;PARTIC
9252344910001;PARTIC
9253528810001;PARTIC
924828;PARTIC
9243658110001;PARTIC
925355;PARTIC
924970;PARTIC
92608171004;PARTIC
925916;PARTIC
9260594110001;PARTIC
92547171007;PARTIC
925497;PARTIC
925518271004;PARTIC
92573771005;PARTIC
92585810001;PARTIC
92585871001;PARTIC
925871;PARTIC
925542;PARTIC
9259099310001;PARTIC
925684;PARTIC
926069;PARTIC
92608171002;PARTIC
925717671002;PARTIC
925729;PARTIC
92652;PARTIC
926114;PARTIC
926157170001;PARTIC
926244771004;PARTIC
926256;PARTIC
926443;PARTIC
926585;PARTIC
926630;PARTIC
926682271003;PARTIC
926772;PARTIC
926817;PARTIC
926405471005;PARTIC
926398;PARTIC
926494971001;PARTIC
927229271002;PARTIC
9272351010001;PARTIC
927304771003;PARTIC
9268207210001;PARTIC
9269183910001;PARTIC
9269283610001;PARTIC
9269344610001;PARTIC
926959;PARTIC
92697671002;PARTIC
927015;PARTIC
9270690815002;PARTIC
9271077110001;PARTIC
927157;PARTIC
927182773002;PARTIC
927202;PARTIC
927860;PARTIC
9278965010001;PARTIC
927905;PARTIC
927344;PARTIC
9273746410001;PARTIC
9274546010001;PARTIC
927486;PARTIC
927531;PARTIC
927673;PARTIC
927718;PARTIC
927780971003;PARTIC
927927171002;PARTIC
92794;PARTIC
927827471001;PARTIC
9278580710001;PARTIC
928387;PARTIC
92839;SERV
928432;PARTIC
9284730310001;PARTIC
928527371001;PARTIC
928891715002;PARTIC
9280;PARTIC
928058;PARTIC
928103;PARTIC
9281307910001;PARTIC
928155171001;PARTIC
928245;PARTIC
9283069710001;PARTIC
9283271510001;PARTIC
9283828610001;PARTIC
929146;PARTIC
929288;PARTIC
929333;PARTIC
9294391410001;PARTIC
929475;PARTIC
928574;PARTIC
928619;PARTIC
9287277210001;PARTIC
928761;PARTIC
928806;PARTIC
929489571002;PARTIC
928948;PARTIC
9289797910001;PARTIC
929004;PARTIC
929520;PARTIC
9295449010001;PARTIC
9296785810001;PARTIC
9290429810001;PARTIC
92907270001;PARTIC
930049;PARTIC
9301127510001;PARTIC
930191;PARTIC
93023471005;PARTIC
930236;PARTIC
930374010001;PARTIC
930378;NULL
930423;NULL
930565;NULL
930610;PARTIC
930752;PARTIC
929707;PARTIC
92981;SERV
929849;PARTIC
9299172510001;PARTIC
92996771005;PARTIC
929991;PARTIC
931397271002;PARTIC
9314021810001;PARTIC
931466;PARTIC
93147371005;PARTIC
9314928810001;PARTIC
931507171001;PARTIC
931511;PARTIC
930858071001;PARTIC
930894;PARTIC
930939;PARTIC
931092;PARTIC
931137;PARTIC
9312573110001;PARTIC
931279;PARTIC
931324;PARTIC
932180;PARTIC
932184710001;PARTIC
932225;PARTIC
932367;PARTIC
932412;PARTIC
932420971008;PARTIC
93247071003;PARTIC
931572471003;PARTIC
931653;PARTIC
93173971007;PARTIC
931795;PARTIC
931796071007;PARTIC
931840;PARTIC
9319763110001;PARTIC
931982;PARTIC
932038;PARTIC
93208371004;PARTIC
9327300410001;PARTIC
932741;PARTIC
9327934910001;PARTIC
932883;PARTIC
932928;PARTIC
933081;PARTIC
93310470002;PARTIC
93310471005;PARTIC
9325;PARTIC
932554;PARTIC
932556971008;PARTIC
9325640210001;PARTIC
932595610001;PARTIC
932595671001;PARTIC
932617971001;PARTIC
932696;PARTIC
933784;PARTIC
933829;PARTIC
93385471005;PARTIC
933971;PARTIC
93397571004;PARTIC
934027;PARTIC
933126;PARTIC
933157110001;PARTIC
9331653310001;PARTIC
933268;PARTIC
933283471006;PARTIC
933313;PARTIC
933455;PARTIC
933597;PARTIC
933642;PARTIC
934498;PARTIC
934543;PARTIC
934685;NULL
934730;NULL
934872;NULL
934156171001;PARTIC
934169;PARTIC
934214;PARTIC
93422271005;PARTIC
934316871001;PARTIC
934328909001;PARTIC
934328971001;PARTIC
934356;PARTIC
9343857410001;PARTIC
9344469710001;PARTIC
9353071310001;PARTIC
9353730510001;PARTIC
935444;PARTIC
93553;SERV
935586;PARTIC
9349078010001;PARTIC
934917;PARTIC
9349338410001;PARTIC
9349936610001;PARTIC
935055410001;PARTIC
935070;PARTIC
935115;PARTIC
935257;PARTIC
9352767810001;PARTIC
9360830210001;PARTIC
9361182110001;PARTIC
936158;PARTIC
9361692710001;PARTIC
935631;PARTIC
935665771001;PARTIC
9357687310001;PARTIC
935773;PARTIC
935818;PARTIC
93584871005;PARTIC
935960;PARTIC
93596971003;PARTIC
936016;PARTIC
93607171004;PARTIC
936203;PARTIC
936345;PARTIC
936487;PARTIC
936532;PARTIC
9365735210001;PARTIC
9366646610001;PARTIC
936674;PARTIC
936719;PARTIC
936740271001;PARTIC
9368034310001;PARTIC
936861;PARTIC
936906;PARTIC
936937271003;PARTIC
936937271004;PARTIC
9372847010001;PARTIC
93733471002;PARTIC
93695;PARTIC
9369716710001;PARTIC
937388;PARTIC
937391271001;PARTIC
93740;PARTIC
937059;PARTIC
93706871005;PARTIC
937104;PARTIC
937153171004;PARTIC
93718971003;PARTIC
93718971007;PARTIC
937433;PARTIC
9374407510001;PARTIC
936676871002;PARTIC
93721371003;PARTIC
937246;PARTIC
9375207110001;PARTIC
9375557010001;PARTIC
937575;PARTIC
937620;PARTIC
93769771005;PARTIC
93772171004;PARTIC
937762;PARTIC
937807;PARTIC
937812310001;PARTIC
9378242810001;PARTIC
937949;PARTIC
93796371004;PARTIC
938005;PARTIC
9374684310001;PARTIC
937488515001;PARTIC
9375034310001;PARTIC
93845271004;PARTIC
938476;PARTIC
938521;PARTIC
93806571004;PARTIC
938147;PARTIC
938201010001;PARTIC
938201073001;PARTIC
938289;PARTIC
938290571001;PARTIC
93833171005;PARTIC
938334;PARTIC
938424671001;PARTIC
938663;PARTIC
93869471001;PARTIC
938708;PARTIC
938709271001;PARTIC
93882;PARTIC
938850;PARTIC
938992;PARTIC
939048;PARTIC
939190;PARTIC
939348171002;PARTIC
93906271003;PARTIC
93920771004;PARTIC
939235;PARTIC
93927;PARTIC
939377;PARTIC
939422;PARTIC
939447871004;PARTIC
939450271004;PARTIC
939893;PARTIC
939938;PARTIC
940057471001;PARTIC
940093;PARTIC
939564;PARTIC
939609;PARTIC
939751;PARTIC
939946371002;PARTIC
93995771005;PARTIC
940582515001;PARTIC
940138;PARTIC
940232673001;PARTIC
940280;PARTIC
940325;PARTIC
940467;PARTIC
940482871002;PARTIC
94061171005;PARTIC
940512;PARTIC
940796;PARTIC
940841;PARTIC
940879271002;PARTIC
940916070001;PARTIC
940930570001;PARTIC
940983;PARTIC
940654;PARTIC
94080;PARTIC
941367673001;PARTIC
941039;PARTIC
94107671004;PARTIC
941368;PARTIC
941413;PARTIC
941428671001;PARTIC
941542871001;PARTIC
941181;PARTIC
941226;PARTIC
94125;PARTIC
941017710001;PARTIC
941316871005;PARTIC
941367610001;PARTIC
941939271002;PARTIC
941628071006;PARTIC
941697;PARTIC
941953771001;PARTIC
942082;PARTIC
941467371003;PARTIC
941504171005;PARTIC
941554971001;PARTIC
941554971003;PARTIC
941742;PARTIC
941778571002;PARTIC
941793071001;PARTIC
941884;PARTIC
941555;PARTIC
941929;PARTIC
94267;PARTIC
94272673004;PARTIC
942765470004;PARTIC
942785;PARTIC
942830;PARTIC
942127;PARTIC
942128571001;PARTIC
942130971001;PARTIC
94284710001;PARTIC
94284771001;PARTIC
942269;PARTIC
94233971007;PARTIC
942381110002;PARTIC
942456;PARTIC
942598;PARTIC
942643;PARTIC
943402;PARTIC
943489571001;PARTIC
943538471005;PARTIC
943544;PARTIC
943565071005;PARTIC
94360271004;PARTIC
942972;PARTIC
943028;PARTIC
94312;SERV
943170;PARTIC
94319171004;PARTIC
943357;PARTIC
943389871005;PARTIC
944301771001;PARTIC
944303;PARTIC
944445;PARTIC
943686;PARTIC
943731;PARTIC
94384471003;PARTIC
943873;ESTADO
943918;PARTIC
94396571004;PARTIC
944071;NULL
944116;PARTIC
944191810001;PARTIC
944252871003;PARTIC
944258;PARTIC
94454;SERV
944587;PARTIC
944632;PARTIC
944774;PARTIC
944819;PARTIC
944924171002;PARTIC
944950710001;PARTIC
944961;PARTIC
945017;PARTIC
945149771001;PARTIC
945159;PARTIC
945204;PARTIC
94520971004;PARTIC
945862;PARTIC
945907;PARTIC
946060;PARTIC
945346;PARTIC
94545171004;PARTIC
945488;PARTIC
945533;PARTIC
945548571001;PARTIC
946105;PARTIC
94618271004;PARTIC
946187471003;PARTIC
94620671001;PARTIC
945609571007;PARTIC
945674871002;PARTIC
945675;PARTIC
94569371004;PARTIC
94571771002;PARTIC
945720;PARTIC
945040371003;PARTIC
94641;SERV
94671471005;PARTIC
946350571002;PARTIC
946434;PARTIC
946763;PARTIC
946950;PARTIC
946247;PARTIC
946389;PARTIC
946486571001;PARTIC
94656971002;PARTIC
946576;PARTIC
946621;PARTIC
94669071005;PARTIC
9467;PARTIC
946808;PARTIC
94695671005;PARTIC
947148;PARTIC
947290;PARTIC
947477;PARTIC
94771171002;PARTIC
947993;PARTIC
94828;SERV
948378;PARTIC
948423;PARTIC
948565;PARTIC
94783;SERV
948049;PARTIC
948097871001;PARTIC
947006;PARTIC
94705871004;PARTIC
947335;PARTIC
948191;PARTIC
947851;PARTIC
947522;PARTIC
947522373001;PARTIC
947709;PARTIC
948236;PARTIC
94917371005;PARTIC
949269673001;PARTIC
949279;PARTIC
94929471003;PARTIC
949324;PARTIC
949466;PARTIC
948610;PARTIC
948752;PARTIC
949511;PARTIC
949653;PARTIC
948894;PARTIC
94968171004;PARTIC
948939;PARTIC
949092;PARTIC
949137;PARTIC
949145771007;PARTIC
950414;PARTIC
950556;PARTIC
950577170001;PARTIC
950601871007;PARTIC
950698;PARTIC
950743;PARTIC
950885;PARTIC
950930;PARTIC
950937271004;PARTIC
94970;PARTIC
949795;PARTIC
949840;PARTIC
949982;PARTIC
950040;PARTIC
950182;PARTIC
950227;PARTIC
95026;PARTIC
950369;PARTIC
951376771002;PARTIC
951457;PARTIC
951488510001;PARTIC
951502;PARTIC
951644;PARTIC
95168;PARTIC
95171971005;PARTIC
951786;PARTIC
951831;PARTIC
950951771006;PARTIC
951083;PARTIC
951128;PARTIC
9512;NULL
951973;PARTIC
951252810001;PARTIC
951270;PARTIC
951315;PARTIC
952545;PARTIC
952687;PARTIC
95269271005;PARTIC
95271671003;PARTIC
952732;PARTIC
951987071001;PARTIC
952029;PARTIC
952125571001;PARTIC
95213;PARTIC
952171;PARTIC
952216;PARTIC
952358;PARTIC
952403;PARTIC
952747971004;PARTIC
952874;PARTIC
952919;PARTIC
952998171003;PARTIC
953072;PARTIC
953117;PARTIC
953259;PARTIC
953304;PARTIC
953450277002;PROM IMOB
953508871002;PARTIC
95355;PARTIC
953588;PARTIC
953633;PARTIC
95368970002;PARTIC
95368971002;PARTIC
954109071003;PARTIC
953698071004;PARTIC
95344771003;PARTIC
95371371005;PARTIC
953775;PARTIC
953807970003;COMER
953946371001;PARTIC
953962;PARTIC
954018;PARTIC
95405771003;PARTIC
954721;PARTIC
954863;PARTIC
954884371004;PARTIC
954908;PARTIC
95497;PARTIC
955061;PARTIC
954160;PARTIC
954205;PARTIC
954211110002;PARTIC
954347;PARTIC
954485571001;PARTIC
954489;PARTIC
954534;PARTIC
954672870002;COMER
954672870003;COMER
954676;PARTIC
955883371001;PARTIC
955951;PARTIC
956007;PARTIC
95605171003;PARTIC
956072610001;PARTIC
956072671001;PARTIC
956149;PARTIC
955106;PARTIC
955248;PARTIC
955390;PARTIC
95542;PARTIC
955435;PARTIC
955622;PARTIC
95568371003;PARTIC
955764;PARTIC
955809;PARTIC
956994;PARTIC
957006371002;PARTIC
957050;PARTIC
956291;PARTIC
956336;PARTIC
956478;PARTIC
956523;PARTIC
956665;PARTIC
956710;PARTIC
95682571002;PARTIC
95684;PARTIC
956852;PARTIC
957895;PARTIC
957940;PARTIC
95716970001;PARTIC
95716971006;PARTIC
957192;PARTIC
957237;PARTIC
95729;PARTIC
95731471004;PARTIC
957379;PARTIC
957424;PARTIC
957566;PARTIC
957611;PARTIC
957753;PARTIC
95782270006;PARTIC
95782271003;PARTIC
95855371006;PARTIC
958654;NULL
958093;PARTIC
958094871003;PARTIC
958138;PARTIC
95831171004;PARTIC
958325;PARTIC
958467;PARTIC
958512;PARTIC
95855371005;PARTIC
959226;PARTIC
959368;PARTIC
959413;PARTIC
958680971001;PARTIC
958703270001;PARTIC
95871;PARTIC
958796;SERV
95942970004;PARTIC
95942971005;PARTIC
95816671004;PARTIC
958280;PARTIC
959555;PARTIC
959641271001;PARTIC
95881973001;PARTIC
958841;PARTIC
958953471001;PARTIC
958983;PARTIC
958992171001;PARTIC
958992171002;PARTIC
959039;PARTIC
95916;PARTIC
959181;PARTIC
95979271004;PARTIC
95979271005;PARTIC
959929;PARTIC
959940370002;PARTIC
95967171007;PARTIC
959697;PARTIC
960316;PARTIC
960458;PARTIC
960503;PARTIC
960645;PARTIC
96068850001;PARTIC
96068871004;PARTIC
96069;PARTIC
960698010001;PARTIC
960974;PARTIC
961030;PARTIC
959940371005;PARTIC
961211170001;COMER
961217;PARTIC
960787;PARTIC
960832;PARTIC
96083310001;PARTIC
961920;PARTIC
961404;PARTIC
961546;PARTIC
96156471003;PARTIC
961359;PARTIC
961906671001;PARTIC
961971970002;PESCA
962319515004;PARTIC
962447;PARTIC
962305;PARTIC
962319571001;PARTIC
96256;PARTIC
962683910001;PARTIC
962634;PARTIC
96114;PARTIC
961172;PARTIC
961174371005;PARTIC
962061571003;PARTIC
960084;PARTIC
960124510001;PARTIC
960129;PARTIC
96020471001;PARTIC
960271;PARTIC
962073;PARTIC
96168571003;PARTIC
962097871005;PARTIC
961688;PARTIC
961733;PARTIC
96256171004;PARTIC
961875;PARTIC
962589;PARTIC
962118;PARTIC
962260;PARTIC
963161;PARTIC
963206;PARTIC
963348;PARTIC
963383871001;PARTIC
963406171002;PARTIC
963490;PARTIC
963535;PARTIC
963556671002;PARTIC
963583270001;SERV
962871210001;PARTIC
962776;PARTIC
963617671002;PARTIC
96294871001;PARTIC
962821;PARTIC
964271071003;PARTIC
96443471003;PARTIC
96398;PARTIC
964062;PARTIC
964107;PARTIC
964249;PARTIC
962963;PARTIC
963019;PARTIC
964881371002;PARTIC
964436;PARTIC
964878970001;SERV
964344171003;PARTIC
964391;PARTIC
963804971002;PARTIC
963864;NULL
963909;PARTIC
96482171003;PARTIC
965082771003;PARTIC
965150;PARTIC
965292;PARTIC
965337;PARTIC
96567310001;PARTIC
96567373002;PARTIC
96443;PARTIC
965711;PARTIC
96555271004;PARTIC
964903671002;PARTIC
964952;PARTIC
965008;PARTIC
965666;PARTIC
965853;PARTIC
965995;PARTIC
966051;PARTIC
966193;PARTIC
96585;NULL
9661970005;IND TRANSF
966238;PARTIC
96628371004;PARTIC
96628371005;PARTIC
96504471004;PARTIC
96630;PARTIC
966380;PARTIC
967078371004;PARTIC
96681570001;SERV
966864871001;PARTIC
966896;PARTIC
966941;PARTIC
967015471001;PARTIC
967094;PARTIC
967139;PARTIC
967180410001;PARTIC
967292270002;SERV
966380871001;PARTIC
966425;PARTIC
966567;PARTIC
966612;PARTIC
96455571003;PARTIC
963677;PARTIC
963722;PARTIC
966754;PARTIC
967292271001;SERV
967292271002;SERV
96728071001;PARTIC
967281;PARTIC
967292210001;SERV
967326;PARTIC
967468;PARTIC
967513;PARTIC
964578;SERV
964623;PARTIC
964631171002;PARTIC
9647490001;NULL
964765;PARTIC
968227;PARTIC
967601571005;PARTIC
967655;PARTIC
967676510001;PARTIC
964810;PARTIC
96772;PARTIC
967797;PARTIC
967842;PARTIC
967984;PARTIC
968040;PARTIC
968065271003;PARTIC
96817;NULL
968182;PARTIC
968885;PARTIC
968349873001;PARTIC
965343171004;PARTIC
968369;PARTIC
968930;PARTIC
969083;PARTIC
969128;PARTIC
968388571001;SERV
968414;PARTIC
968556;PARTIC
968698;PARTIC
968743;PARTIC
969270;PARTIC
969315;PARTIC
96980671005;PARTIC
969831;PARTIC
9654;PARTIC
969898171006;PARTIC
969457;PARTIC
965542571002;PARTIC
969502;PARTIC
96959;PARTIC
969644;PARTIC
96966171006;PARTIC
970306471004;PARTIC
969908371004;PARTIC
969961571001;PARTIC
969973;PARTIC
970031;PARTIC
97004971004;PARTIC
970084778001;OUTROS
970107071003;PARTIC
97015;PARTIC
970173;PARTIC
970218;PARTIC
97082371002;PARTIC
970876;PARTIC
970904610002;PARTIC
970904671003;PARTIC
970921;PARTIC
97104670001;PARTIC
97067871005;PARTIC
970689;PARTIC
970734;PARTIC
970794771001;PARTIC
969711373001;PARTIC
970928871002;PARTIC
97104671004;PARTIC
971074;PARTIC
965479;PARTIC
971119;PARTIC
96978271007;PARTIC
969786;PARTIC
971590;IND EXTRACT
965524;PARTIC
971635;IND EXTRACT
97202;PARTIC
971777;IND EXTRACT
97179671004;PARTIC
971822;IND EXTRACT
971964;IND EXTRACT
972020;PARTIC
972162;PARTIC
972349;PARTIC
970360;PARTIC
972207;PARTIC
972379471004;PARTIC
972231370001;PARTIC
972243471001;PARTIC
97281771002;PARTIC
971306;NULL
970405;PARTIC
97043671004;PARTIC
97131271005;PARTIC
97143371003;PARTIC
971448;IND EXTRACT
97157;PARTIC
972536;PARTIC
972914771001;PARTIC
97281770010;PARTIC
97281770011;PARTIC
972914771006;PARTIC
971261;NULL
970547;PARTIC
972467071005;PARTIC
97067870002;PARTIC
972491;PARTIC
97267271005;PARTIC
972678;PARTIC
972723;PARTIC
972780610001;PARTIC
973063;PARTIC
973108;PARTIC
973215871003;PARTIC
972865;PARTIC
973250;PARTIC
972910;PARTIC
973392;PARTIC
973437;PARTIC
97344;PARTIC
973453910001;PARTIC
973579;PARTIC
973624;PARTIC
97366971003;PARTIC
973766;PARTIC
97379071003;PARTIC
973811;PARTIC
974525;PARTIC
974538171001;PARTIC
974538171004;PARTIC
974640271002;PARTIC
97381471004;PARTIC
97393571005;PARTIC
973953;PARTIC
974003371003;PARTIC
974009;PARTIC
974151;PARTIC
974293;PARTIC
974338;PARTIC
974440810001;PARTIC
974480;PARTIC
97531;PARTIC
975381;PARTIC
975426;PARTIC
975437471003;PARTIC
974667;PARTIC
974701271002;PARTIC
974712;PARTIC
97481171004;PARTIC
974854;PARTIC
97486;PARTIC
974996;PARTIC
975052;PARTIC
975194;PARTIC
975239;PARTIC
975252571004;PARTIC
975568;PARTIC
975613;PARTIC
975755;PARTIC
976282;PARTIC
976327;PARTIC
976469;PARTIC
976514;PARTIC
976656;PARTIC
97673;PARTIC
976798;PARTIC
97680571005;PARTIC
976808615001;PARTIC
975775271001;PARTIC
975799471007;PARTIC
975897;PARTIC
975942;PARTIC
975986771005;PARTIC
976095;PARTIC
976140;PARTIC
977323671001;PARTIC
977370;PARTIC
977415;PARTIC
97741571004;PARTIC
977557;PARTIC
977602;PARTIC
976808671001;PARTIC
976843;PARTIC
976886071001;PARTIC
976985;PARTIC
977041;PARTIC
97718;PARTIC
977183;PARTIC
977228;PARTIC
977298971004;PARTIC
977722471006;PARTIC
977744;PARTIC
977885071002;PARTIC
977886;PARTIC
977919473001;PARTIC
977931;PARTIC
977960571001;PARTIC
978084;PARTIC
978129;PARTIC
978271;PARTIC
978316;PARTIC
978458;PARTIC
978503;PARTIC
978558371005;PARTIC
978572810001;PARTIC
97860;PARTIC
978645;PARTIC
978787;PARTIC
978832;PARTIC
978974;PARTIC
97905;PARTIC
979217;PARTIC
979258210001;PARTIC
979359;PARTIC
979404;PARTIC
97902270001;PARTIC
979030;PARTIC
979172;PARTIC
979546;PARTIC
980028571002;PARTIC
980120;PARTIC
980262;PARTIC
9796;PARTIC
979688;PARTIC
979733;PARTIC
97977271004;PARTIC
979920;PARTIC
980075;PARTIC
980307;PARTIC
98066871004;PARTIC
980778;PARTIC
980380871003;PARTIC
